Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Region,Country,Category,Product_Name,Price,Quantity,Discount,Revenue,Profit,Payment_Method,Month
O01349,2023-07-04,C1830,46,Female,North,UK,Furniture,Cabinet,79.18,1.0,0.1,71.26,19.0,Cash,2023-07
O01350,2024-06-23,C1866,49,Male,South,Germany,Clothing,Jeans,583.78,5.0,0.28,2101.61,482.82,Debit Card,2024-06
O01351,2023-06-02,C0058,61,Male,South,India,Office Supplies,Notebook,552.5,2.0,0.01,1093.95,121.56,Cash,2023-06
O01352,2024-04-21,C1063,50,Female,East,Australia,Furniture,Sofa,670.67,3.0,0.06,1891.29,490.52,Cash,2024-04
O01353,2023-03-04,C1636,20,Male,North,India,Clothing,Jeans,923.32,1.0,0.24,701.72,220.2,PayPal,2023-03
O01354,2023-04-23,C0943,22,Female,South,UK,Electronics,Laptop,781.16,5.0,0.05,3710.51,1230.83,PayPal,2023-04
O01355,2023-01-25,C0190,37,Male,West,India,Furniture,Desk,615.96,2.0,0.27,899.3,219.55,Cash,2023-01
O01356,2023-03-26,C0431,61,Female,North,Canada,Electronics,Smartphone,403.84,2.0,0.22,629.99,81.2,Debit Card,2023-03
O01357,2023-05-01,C1776,61,Female,West,Germany,Furniture,Desk,124.01,1.0,0.03,120.29,23.53,Credit Card,2023-05
O01358,2023-05-13,C1871,29,Male,North,Canada,Electronics,Headphones,144.63,3.0,0.2,347.11,115.03,Cash,2023-05
O01359,2023-09-12,C0406,57,Male,North,India,Furniture,Cabinet,386.48,2.0,0.16,649.29,172.12,Cash,2023-09
O01360,2023-11-05,C1591,51,Male,South,India,Furniture,Desk,99.2,1.0,0.24,75.39,20.41,Debit Card,2023-11
O01361,2023-12-12,C1761,18,Female,South,UK,Clothing,Shoes,137.52,5.0,0.06,646.34,201.48,PayPal,2023-12
O01362,2024-01-25,C1720,22,Male,South,Australia,Clothing,Jeans,781.43,5.0,0.15,3321.08,346.3,Credit Card,2024-01
O01363,2023-08-23,C1985,47,Male,South,India,Furniture,Cabinet,935.82,5.0,0.1,4211.19,807.17,PayPal,2023-08
O01364,2023-05-14,C0435,19,Female,North,Australia,Furniture,Desk,149.44,4.0,0.28,430.39,88.49,PayPal,2023-05
O01365,2023-06-15,C0982,32,Female,East,USA,Furniture,Desk,448.68,1.0,0.13,390.35,123.15,Credit Card,2023-06
O01366,2024-02-27,C0468,26,Male,East,Canada,Electronics,Tablet,326.24,2.0,0.25,489.36,132.67,Credit Card,2024-02
O01367,2023-08-16,C1437,63,Female,North,UK,Electronics,Laptop,26.69,3.0,0.27,58.45,11.77,Cash,2023-08
O01368,2024-04-07,C0755,45,Female,North,India,Office Supplies,Printer Paper,378.25,4.0,0.25,1134.75,381.78,PayPal,2024-04
O01369,2024-05-06,C1724,24,Male,East,Germany,Office Supplies,Notebook,119.45,5.0,0.02,585.3,75.87,Credit Card,2024-05
O01370,2023-02-09,C0425,19,Female,South,USA,Office Supplies,Stapler,283.41,1.0,0.15,240.9,49.61,Credit Card,2023-02
O01371,2023-01-14,C1059,24,Female,West,USA,Furniture,Desk,869.75,1.0,0.29,617.52,170.48,Cash,2023-01
O01372,2023-03-28,C0401,50,Male,West,Germany,Electronics,Smartphone,63.34,2.0,0.1,114.01,39.01,PayPal,2023-03
O01373,2024-01-05,C1987,51,Female,West,India,Furniture,Cabinet,183.23,2.0,0.01,362.8,87.54,Debit Card,2024-01
O01374,2023-12-24,C1089,51,Female,West,Germany,Office Supplies,Printer Paper,501.21,2.0,0.04,962.32,97.55,Debit Card,2023-12
O01375,2023-07-25,C1244,43,Male,West,India,Office Supplies,Stapler,442.44,2.0,0.02,867.18,213.57,Debit Card,2023-07
O01376,2023-05-22,C1433,48,Male,North,USA,Clothing,Shoes,420.66,1.0,0.09,382.8,69.89,Credit Card,2023-05
O01377,2023-03-11,C1629,25,Male,West,Canada,Office Supplies,Stapler,133.08,3.0,0.01,395.25,113.54,PayPal,2023-03
O01378,2023-08-30,C1114,53,Male,East,Canada,Electronics,Tablet,256.8,1.0,0.09,233.69,33.42,PayPal,2023-08
O01379,2024-05-28,C0078,55,Female,West,Germany,Office Supplies,Pen Set,651.55,2.0,0.14,1120.67,235.07,Credit Card,2024-05
O01380,2024-02-29,C0783,56,Female,North,Germany,Office Supplies,Notebook,156.96,4.0,0.09,571.33,64.15,Cash,2024-02
O01381,2023-09-30,C0509,32,Male,East,Germany,Furniture,Chair,739.6,5.0,0.2,2958.4,735.99,Credit Card,2023-09
O01382,2024-04-01,C1653,18,Male,East,UK,Office Supplies,Pen Set,36.04,4.0,0.02,141.28,30.4,Debit Card,2024-04
O01383,2023-04-19,C0183,44,Male,South,Australia,Electronics,Tablet,104.13,5.0,0.28,374.87,112.38,Debit Card,2023-04
O01384,2024-01-14,C1402,62,Female,South,USA,Electronics,Headphones,962.89,5.0,0.15,4092.28,1010.43,PayPal,2024-01
O01385,2024-06-04,C0063,22,Female,East,India,Furniture,Chair,760.25,4.0,0.28,2189.52,702.53,Debit Card,2024-06
O01386,2024-03-26,C1992,50,Female,West,USA,Furniture,Desk,813.75,3.0,0.16,2050.65,419.76,PayPal,2024-03
O01387,2024-04-29,C1366,23,Male,South,Germany,Electronics,Tablet,599.72,1.0,0.23,461.78,123.29,Debit Card,2024-04
O01388,2024-06-07,C1825,49,Female,South,Canada,Office Supplies,Pen Set,468.73,4.0,0.17,1556.18,544.29,Cash,2024-06
O01389,2023-02-21,C0548,20,Female,South,Australia,Electronics,Tablet,905.67,1.0,0.24,688.31,141.71,PayPal,2023-02
O01390,2024-03-13,C0091,49,Male,South,Germany,Clothing,Jeans,339.97,4.0,0.11,1210.29,356.74,Cash,2024-03
O01391,2024-02-12,C0373,36,Male,West,Australia,Clothing,Shoes,389.89,2.0,0.22,608.23,203.08,Cash,2024-02
O01392,2023-01-27,C0545,46,Female,South,USA,Office Supplies,Notebook,161.42,3.0,0.03,469.73,63.69,PayPal,2023-01
O01393,2023-09-06,C1691,58,Female,East,Canada,Furniture,Desk,507.51,5.0,0.29,1801.66,530.89,PayPal,2023-09
O01394,2024-02-14,C1091,62,Male,North,Germany,Furniture,Sofa,401.24,2.0,0.3,561.74,161.91,Cash,2024-02
O01395,2023-03-11,C0871,19,Male,North,India,Electronics,Smartphone,998.72,1.0,0.18,818.95,236.82,Debit Card,2023-03
O01396,2024-01-02,C1355,56,Male,South,Australia,Office Supplies,Notebook,240.32,4.0,0.22,749.8,242.64,PayPal,2024-01
O01397,2023-07-11,C0510,20,Female,East,Canada,Electronics,Headphones,339.13,1.0,0.27,247.56,47.06,PayPal,2023-07
O01398,2023-11-06,C1015,27,Female,North,Canada,Electronics,Headphones,324.7,1.0,0.26,240.28,65.9,PayPal,2023-11
O01399,2023-01-29,C1614,54,Female,West,USA,Office Supplies,Stapler,897.61,1.0,0.23,691.16,91.02,PayPal,2023-01
O01400,2023-02-12,C1120,52,Male,West,Germany,Furniture,Desk,278.78,4.0,0.08,1025.91,235.18,Credit Card,2023-02
O01401,2023-08-20,C1720,38,Male,West,Australia,Office Supplies,Printer Paper,550.46,5.0,0.2,2201.84,560.04,Debit Card,2023-08
O01402,2024-02-10,C1427,57,Female,East,Canada,Office Supplies,Printer Paper,691.8,1.0,0.1,622.62,153.84,PayPal,2024-02
O01403,2023-02-20,C0227,25,Male,South,USA,Office Supplies,Printer Paper,253.93,4.0,0.27,741.48,82.39,Credit Card,2023-02
O01404,2023-03-14,C0972,23,Female,North,UK,Office Supplies,Pen Set,427.04,2.0,0.12,751.59,208.45,Debit Card,2023-03
O01405,2023-04-13,C1055,55,Female,East,India,Electronics,Headphones,490.65,1.0,0.01,485.74,128.24,PayPal,2023-04
O01406,2023-05-20,C0612,51,Female,South,USA,Clothing,Shoes,998.65,3.0,0.24,2276.92,649.24,Cash,2023-05
O01407,2024-03-17,C1019,44,Male,East,Germany,Clothing,Jeans,24.21,3.0,0.09,66.09,20.9,Cash,2024-03
O01408,2024-03-29,C0697,52,Male,West,India,Clothing,Jeans,200.36,5.0,0.24,761.37,81.64,Debit Card,2024-03
O01409,2023-09-06,C1756,41,Female,West,Germany,Furniture,Chair,772.72,3.0,0.21,1831.35,207.95,Cash,2023-09
O01410,2023-12-09,C1237,56,Female,South,USA,Electronics,Headphones,168.66,2.0,0.04,323.83,44.7,Debit Card,2023-12
O01411,2024-04-07,C0877,48,Female,East,Germany,Furniture,Sofa,617.14,4.0,0.01,2443.87,292.69,PayPal,2024-04
O01412,2023-04-13,C0190,41,Female,West,USA,Electronics,Laptop,117.26,5.0,0.15,498.36,99.18,Cash,2023-04
O01413,2023-05-11,C0402,23,Male,East,Germany,Electronics,Tablet,451.65,4.0,0.24,1373.02,430.01,Cash,2023-05
O01414,2023-03-19,C0302,64,Male,South,USA,Furniture,Sofa,236.52,4.0,0.1,851.47,176.7,Cash,2023-03
O01415,2023-02-19,C0945,53,Female,South,India,Clothing,Jeans,316.67,1.0,0.2,253.34,69.33,Debit Card,2023-02
O01416,2024-05-30,C0665,34,Female,East,USA,Electronics,Headphones,261.92,3.0,0.09,715.04,155.02,Debit Card,2024-05
O01417,2023-07-21,C1732,22,Male,South,UK,Furniture,Cabinet,292.61,5.0,0.18,1199.7,340.86,Cash,2023-07
O01418,2023-03-28,C0924,46,Female,South,UK,Clothing,Jeans,494.39,1.0,0.06,464.73,143.21,Cash,2023-03
O01419,2023-06-23,C1679,22,Female,East,Australia,Electronics,Laptop,803.18,1.0,0.18,658.61,129.59,Debit Card,2023-06
O01420,2023-02-12,C0523,39,Male,North,Germany,Furniture,Sofa,721.99,5.0,0.25,2707.46,451.31,Debit Card,2023-02
O01421,2023-12-05,C1737,32,Female,North,USA,Electronics,Laptop,718.0,4.0,0.13,2498.64,565.42,Credit Card,2023-12
O01422,2024-03-11,C0708,29,Female,East,India,Clothing,Jacket,269.27,1.0,0.25,201.95,30.81,PayPal,2024-03
O01423,2023-03-09,C0974,56,Male,West,Australia,Electronics,Laptop,645.37,3.0,0.07,1800.58,448.23,Debit Card,2023-03
O01424,2024-04-12,C1967,50,Female,West,Canada,Office Supplies,Pen Set,885.95,5.0,0.02,4341.15,1512.03,PayPal,2024-04
O01425,2024-05-07,C1186,62,Male,West,USA,Clothing,Shoes,684.21,3.0,0.11,1826.84,199.32,Credit Card,2024-05
O01426,2024-01-26,C1456,34,Male,East,UK,Furniture,Chair,596.47,2.0,0.16,1002.07,159.9,Credit Card,2024-01
O01427,2023-06-04,C1999,25,Female,North,Germany,Furniture,Chair,983.57,5.0,0.26,3639.21,1204.72,Debit Card,2023-06
O01428,2023-06-21,C0299,25,Male,North,USA,Furniture,Chair,183.97,1.0,0.0,183.97,50.21,Cash,2023-06
O01429,2024-04-17,C0889,42,Male,North,USA,Office Supplies,Stapler,130.49,5.0,0.03,632.88,110.04,PayPal,2024-04
O01430,2024-01-28,C1632,23,Female,North,Australia,Furniture,Sofa,929.27,2.0,0.19,1505.42,182.55,Credit Card,2024-01
O01431,2024-05-09,C0566,44,Male,South,India,Clothing,Shoes,867.69,5.0,0.09,3947.99,1062.29,Credit Card,2024-05
O01432,2023-02-05,C0008,30,Male,West,Germany,Furniture,Desk,376.36,3.0,0.28,812.94,274.87,Cash,2023-02
O01433,2024-03-24,C1709,22,Female,North,Australia,Electronics,Headphones,438.52,4.0,0.13,1526.05,187.71,Credit Card,2024-03
O01434,2024-02-07,C1877,41,Female,North,Australia,Electronics,Smartphone,986.91,1.0,0.24,750.05,176.57,Credit Card,2024-02
O01435,2024-02-13,C1258,55,Female,West,USA,Electronics,Tablet,775.28,2.0,0.13,1348.99,319.79,PayPal,2024-02
O01436,2023-05-25,C0774,52,Female,South,Germany,Office Supplies,Notebook,532.67,5.0,0.13,2317.11,553.45,Credit Card,2023-05
O01437,2024-04-28,C1084,61,Female,North,India,Electronics,Tablet,804.82,4.0,0.05,3058.32,652.6,Credit Card,2024-04
O01438,2024-04-10,C1837,42,Male,South,UK,Electronics,Laptop,141.37,3.0,0.14,364.73,124.32,Debit Card,2024-04
O01439,2024-01-25,C0031,37,Male,North,Canada,Clothing,Jeans,941.34,4.0,0.11,3351.17,762.81,Credit Card,2024-01
O01440,2024-04-16,C0997,47,Female,North,Australia,Furniture,Cabinet,303.83,5.0,0.06,1428.0,169.44,Debit Card,2024-04
O01441,2023-10-15,C0189,56,Female,South,Germany,Clothing,Jeans,171.09,5.0,0.28,615.92,113.06,Credit Card,2023-10
O01442,2024-04-05,C0110,63,Female,East,India,Furniture,Desk,825.07,3.0,0.2,1980.17,382.59,Credit Card,2024-04
O01443,2023-11-23,C0892,50,Male,North,Canada,Furniture,Chair,846.12,3.0,0.15,2157.61,215.79,Credit Card,2023-11
O01444,2023-02-20,C0130,58,Female,South,Australia,Clothing,Shoes,282.36,1.0,0.14,242.83,37.11,Debit Card,2023-02
O01445,2023-10-13,C1736,48,Male,South,Canada,Clothing,Jacket,15.01,1.0,0.15,12.76,3.36,Debit Card,2023-10
O01446,2023-06-14,C1411,34,Female,South,USA,Furniture,Cabinet,81.76,5.0,0.28,294.34,87.92,PayPal,2023-06
O01447,2023-01-07,C0987,22,Male,East,Canada,Electronics,Laptop,125.01,3.0,0.29,266.27,67.26,Cash,2023-01
O01448,2023-04-22,C1672,60,Male,East,UK,Office Supplies,Notebook,750.06,1.0,0.22,585.05,91.77,Cash,2023-04
O01449,2023-02-24,C1682,54,Male,South,USA,Electronics,Headphones,80.17,4.0,0.18,262.96,71.03,Credit Card,2023-02
O01450,2024-05-10,C0526,62,Male,East,Canada,Clothing,Jacket,234.73,2.0,0.24,356.79,82.23,Cash,2024-05
O01451,2023-08-07,C1772,44,Female,South,Canada,Clothing,Jacket,956.98,1.0,0.12,842.14,238.47,Debit Card,2023-08
O01452,2024-04-30,C0415,37,Male,South,Australia,Electronics,Laptop,265.24,1.0,0.05,251.98,74.0,Cash,2024-04
O01453,2023-08-16,C1403,29,Male,West,India,Furniture,Sofa,443.47,5.0,0.23,1707.36,522.39,PayPal,2023-08
O01454,2023-06-05,C0862,51,Male,West,India,Office Supplies,Notebook,747.88,4.0,0.06,2812.03,666.42,PayPal,2023-06
O01455,2023-11-03,C1907,52,Male,East,UK,Clothing,Jeans,388.8,3.0,0.12,1026.43,138.03,Credit Card,2023-11
O01456,2023-12-05,C0685,21,Female,West,India,Electronics,Headphones,366.51,5.0,0.1,1649.3,197.94,Cash,2023-12
O01457,2023-06-13,C0422,54,Male,North,Canada,Electronics,Tablet,903.29,3.0,0.03,2628.57,587.08,PayPal,2023-06
O01458,2023-01-29,C1365,56,Male,South,USA,Electronics,Laptop,468.07,5.0,0.28,1685.05,208.42,Credit Card,2023-01
O01459,2023-05-26,C0673,36,Female,West,USA,Furniture,Chair,637.51,4.0,0.22,1989.03,383.36,Debit Card,2023-05
O01460,2023-11-19,C1675,35,Male,South,USA,Electronics,Smartphone,190.42,3.0,0.24,434.16,141.11,PayPal,2023-11
O01461,2023-03-02,C0022,28,Female,North,USA,Clothing,T-Shirt,343.89,2.0,0.27,502.08,93.77,PayPal,2023-03
O01462,2024-03-26,C1298,57,Female,North,Germany,Clothing,T-Shirt,956.3,4.0,0.03,3710.44,781.92,Debit Card,2024-03
O01463,2023-05-13,C0950,56,Male,East,Australia,Clothing,T-Shirt,914.32,1.0,0.01,905.18,312.87,PayPal,2023-05
O01464,2023-08-10,C1987,37,Male,South,Australia,Electronics,Laptop,284.66,2.0,0.28,409.91,131.0,Cash,2023-08
O01465,2023-02-16,C1038,57,Female,North,USA,Clothing,T-Shirt,955.86,3.0,0.26,2122.01,539.31,Debit Card,2023-02
O01466,2024-01-03,C0709,33,Female,East,UK,Electronics,Tablet,394.04,1.0,0.02,386.16,131.66,Credit Card,2024-01
O01467,2023-01-20,C0815,54,Female,North,USA,Office Supplies,Stapler,482.73,1.0,0.23,371.7,120.38,Cash,2023-01
O01468,2024-05-27,C0547,62,Male,South,Australia,Furniture,Sofa,313.69,3.0,0.26,696.39,73.21,Cash,2024-05
O01469,2024-05-17,C0939,42,Male,East,India,Electronics,Smartphone,169.07,3.0,0.25,380.41,44.97,Debit Card,2024-05
O01470,2024-01-24,C0642,34,Male,West,UK,Clothing,T-Shirt,464.78,3.0,0.06,1310.68,151.1,Debit Card,2024-01
O01471,2023-06-03,C0449,32,Female,East,USA,Electronics,Laptop,739.86,1.0,0.17,614.08,160.14,Cash,2023-06
O01472,2023-02-17,C0730,33,Male,West,Canada,Clothing,Jeans,23.81,1.0,0.03,23.1,4.58,Debit Card,2023-02
O01473,2023-05-20,C1263,18,Female,East,Germany,Clothing,Shoes,330.04,5.0,0.26,1221.15,148.9,Cash,2023-05
O01474,2023-11-16,C0344,43,Male,South,UK,Office Supplies,Pen Set,799.37,2.0,0.14,1374.92,259.08,Debit Card,2023-11
O01475,2023-03-21,C0524,47,Female,North,Australia,Furniture,Desk,908.26,1.0,0.03,881.01,163.92,Debit Card,2023-03
O01476,2023-08-20,C1462,53,Male,South,UK,Office Supplies,Pen Set,107.98,5.0,0.22,421.12,60.11,PayPal,2023-08
O01477,2024-06-21,C1610,25,Female,North,Australia,Clothing,T-Shirt,439.4,1.0,0.15,373.49,57.09,PayPal,2024-06
O01478,2023-12-07,C1127,53,Male,East,Canada,Office Supplies,Stapler,175.8,1.0,0.11,156.46,35.86,Credit Card,2023-12
O01479,2023-12-14,C1879,33,Female,South,USA,Office Supplies,Pen Set,513.44,5.0,0.14,2207.79,315.92,PayPal,2023-12
O01480,2023-12-06,C1970,37,Male,North,Canada,Furniture,Chair,725.16,4.0,0.05,2755.61,312.74,Debit Card,2023-12
O01481,2023-10-29,C1100,26,Male,South,Australia,Furniture,Desk,259.44,3.0,0.08,716.05,248.36,Debit Card,2023-10
O01482,2023-05-15,C1894,65,Male,North,Germany,Clothing,Jeans,704.09,2.0,0.22,1098.38,311.61,Debit Card,2023-05
O01483,2023-02-06,C1299,31,Male,East,Australia,Furniture,Chair,853.85,2.0,0.22,1332.01,299.05,Debit Card,2023-02
O01484,2023-04-16,C0500,41,Male,North,UK,Electronics,Headphones,342.11,1.0,0.12,301.06,59.9,Credit Card,2023-04
O01485,2023-02-28,C0706,63,Male,West,Germany,Office Supplies,Printer Paper,403.9,5.0,0.03,1958.91,459.01,Debit Card,2023-02
O01486,2023-03-14,C1401,19,Male,North,Germany,Electronics,Headphones,305.55,5.0,0.01,1512.47,508.53,Debit Card,2023-03
O01487,2023-05-03,C1934,19,Female,South,Australia,Clothing,T-Shirt,623.89,4.0,0.05,2370.78,573.43,Debit Card,2023-05
O01488,2023-05-02,C0860,49,Male,North,India,Office Supplies,Printer Paper,969.15,4.0,0.25,2907.45,950.31,Cash,2023-05
O01489,2023-02-11,C0785,32,Female,South,USA,Office Supplies,Printer Paper,368.05,3.0,0.17,916.44,270.08,PayPal,2023-02
O01490,2023-11-04,C1344,20,Female,West,Germany,Furniture,Sofa,608.61,2.0,0.22,949.43,229.66,PayPal,2023-11
O01491,2023-01-09,C0620,59,Female,South,Germany,Furniture,Chair,848.04,4.0,0.04,3256.47,1043.75,Credit Card,2023-01
O01492,2023-04-01,C0606,27,Female,South,Germany,Furniture,Sofa,941.43,5.0,0.21,3718.65,619.67,Debit Card,2023-04
O01493,2023-04-14,C1391,50,Male,West,Canada,Electronics,Headphones,156.04,2.0,0.22,243.42,79.56,Credit Card,2023-04
O01494,2024-01-25,C0540,32,Male,East,UK,Furniture,Sofa,947.76,2.0,0.27,1383.73,369.01,PayPal,2024-01
O01495,2023-08-30,C0461,33,Female,South,USA,Furniture,Desk,87.9,3.0,0.25,197.78,45.93,Cash,2023-08
O01496,2023-01-29,C0766,64,Female,East,Germany,Office Supplies,Printer Paper,504.39,4.0,0.12,1775.45,493.62,PayPal,2023-01
O01497,2023-12-10,C1940,30,Female,South,Germany,Clothing,Shoes,991.22,3.0,0.12,2616.82,870.87,Cash,2023-12
O01498,2023-03-07,C0883,31,Female,South,USA,Furniture,Sofa,292.7,1.0,0.16,245.87,80.42,PayPal,2023-03
O01499,2023-11-10,C1041,23,Female,South,Germany,Furniture,Sofa,788.66,3.0,0.17,1963.76,391.32,Cash,2023-11
O01500,2023-07-06,C0232,33,Male,West,India,Furniture,Chair,374.26,5.0,0.3,1309.91,218.0,Cash,2023-07
O01501,2023-05-06,C1912,36,Male,East,Australia,Furniture,Chair,794.71,2.0,0.28,1144.38,348.06,PayPal,2023-05
O01502,2023-11-21,C1815,37,Male,North,Germany,Office Supplies,Pen Set,661.21,4.0,0.07,2459.7,836.94,Credit Card,2023-11
O01503,2023-01-31,C1094,59,Male,West,Canada,Clothing,Jeans,150.67,1.0,0.02,147.66,41.71,Cash,2023-01
O01504,2023-04-05,C1877,53,Female,East,UK,Furniture,Sofa,817.49,3.0,0.22,1912.93,275.57,Cash,2023-04
O01505,2023-09-23,C0547,61,Female,North,USA,Office Supplies,Pen Set,646.39,2.0,0.26,956.66,318.99,Credit Card,2023-09
O01506,2024-02-25,C1632,39,Male,South,Germany,Office Supplies,Stapler,140.74,4.0,0.12,495.4,89.66,Debit Card,2024-02
O01507,2023-07-19,C0959,18,Male,East,USA,Electronics,Tablet,817.14,4.0,0.28,2353.36,272.33,PayPal,2023-07
O01508,2023-11-30,C1330,51,Male,North,USA,Furniture,Cabinet,857.77,2.0,0.22,1338.12,155.79,Debit Card,2023-11
O01509,2023-11-24,C0949,60,Male,North,Germany,Electronics,Tablet,234.44,5.0,0.21,926.04,121.18,Debit Card,2023-11
O01510,2024-02-12,C1084,58,Male,West,UK,Electronics,Smartphone,130.41,4.0,0.19,422.53,79.34,Debit Card,2024-02
O01511,2024-06-14,C1589,43,Male,North,Canada,Furniture,Cabinet,786.25,3.0,0.04,2264.4,437.89,PayPal,2024-06
O01512,2023-08-07,C1863,33,Male,South,UK,Office Supplies,Pen Set,702.32,2.0,0.27,1025.39,257.22,Debit Card,2023-08
O01513,2023-01-02,C0589,41,Female,South,India,Furniture,Chair,234.37,4.0,0.03,909.36,170.51,Credit Card,2023-01
O01514,2024-04-25,C0814,23,Male,West,USA,Furniture,Cabinet,611.06,1.0,0.23,470.52,141.97,Debit Card,2024-04
O01515,2024-01-26,C0080,24,Male,West,USA,Furniture,Cabinet,108.78,5.0,0.07,505.83,172.33,Debit Card,2024-01
O01516,2023-04-02,C1974,49,Female,East,Canada,Clothing,Shoes,483.69,3.0,0.13,1262.43,209.14,Debit Card,2023-04
O01517,2023-08-03,C1987,31,Male,South,UK,Electronics,Laptop,756.84,3.0,0.08,2088.88,289.29,Debit Card,2023-08
O01518,2023-07-08,C0366,64,Female,West,USA,Office Supplies,Pen Set,822.84,5.0,0.3,2879.94,531.01,PayPal,2023-07
O01519,2023-02-20,C1844,42,Male,West,UK,Electronics,Laptop,536.26,3.0,0.12,1415.73,422.24,PayPal,2023-02
O01520,2023-04-18,C1696,33,Male,West,Australia,Clothing,Jeans,858.2,3.0,0.23,1982.44,521.98,PayPal,2023-04
O01521,2023-06-02,C0028,60,Male,South,Germany,Furniture,Cabinet,664.49,5.0,0.24,2525.06,671.65,Debit Card,2023-06
O01522,2024-04-29,C1346,41,Female,North,India,Clothing,Shoes,54.58,3.0,0.08,150.64,17.8,Debit Card,2024-04
O01523,2023-03-10,C0755,23,Female,East,USA,Electronics,Tablet,336.65,3.0,0.01,999.85,333.29,Credit Card,2023-03
O01524,2024-01-20,C1214,31,Female,West,Canada,Office Supplies,Printer Paper,806.81,1.0,0.14,693.86,69.48,Debit Card,2024-01
O01525,2023-01-19,C0520,28,Female,South,Australia,Electronics,Laptop,626.52,4.0,0.03,2430.9,686.1,Credit Card,2023-01
O01526,2023-06-03,C0630,22,Male,South,Australia,Office Supplies,Stapler,468.13,5.0,0.19,1895.93,382.02,Cash,2023-06
O01527,2023-08-09,C0152,28,Female,West,Germany,Furniture,Desk,799.91,2.0,0.04,1535.83,403.94,Credit Card,2023-08
O01528,2024-04-16,C1965,39,Female,West,India,Furniture,Chair,941.3,5.0,0.27,3435.74,943.35,PayPal,2024-04
O01529,2023-07-27,C0237,56,Male,West,India,Clothing,Jeans,40.57,5.0,0.2,162.28,48.1,PayPal,2023-07
O01530,2023-07-06,C0478,25,Male,North,UK,Electronics,Laptop,358.45,1.0,0.23,276.01,61.16,Cash,2023-07
O01531,2023-10-06,C0580,54,Female,East,Germany,Electronics,Laptop,11.18,4.0,0.29,31.75,6.86,PayPal,2023-10
O01532,2023-11-13,C1116,60,Female,West,Germany,Clothing,Shoes,597.16,3.0,0.27,1307.78,159.88,Debit Card,2023-11
O01533,2024-01-30,C1824,40,Female,North,India,Clothing,T-Shirt,32.82,2.0,0.11,58.42,16.05,Cash,2024-01
O01534,2023-07-23,C0078,55,Female,East,Canada,Office Supplies,Pen Set,963.26,4.0,0.02,3775.98,1210.89,PayPal,2023-07
O01535,2023-05-21,C1166,62,Female,South,India,Furniture,Desk,697.77,5.0,0.14,3000.41,306.01,PayPal,2023-05
O01536,2023-12-25,C0226,28,Male,West,Germany,Furniture,Cabinet,306.71,1.0,0.26,226.97,57.54,PayPal,2023-12
O01537,2024-02-07,C0715,36,Female,West,UK,Clothing,Jacket,756.18,3.0,0.22,1769.46,312.93,PayPal,2024-02
O01538,2023-03-16,C1622,37,Male,West,Canada,Furniture,Chair,835.45,3.0,0.08,2305.84,490.5,Debit Card,2023-03
O01539,2023-10-04,C1797,44,Female,North,Canada,Furniture,Chair,232.28,5.0,0.1,1045.26,214.31,Cash,2023-10
O01540,2023-08-12,C1179,60,Female,North,UK,Furniture,Desk,967.66,5.0,0.13,4209.32,485.34,Debit Card,2023-08
O01541,2023-04-28,C1763,48,Male,West,India,Clothing,Jacket,200.79,4.0,0.11,714.81,155.94,Debit Card,2023-04
O01542,2023-05-09,C0077,33,Male,North,India,Clothing,Shoes,849.77,4.0,0.28,2447.34,335.52,Debit Card,2023-05
O01543,2023-02-25,C1686,19,Male,East,USA,Furniture,Desk,212.0,4.0,0.1,763.2,151.4,PayPal,2023-02
O01544,2024-02-06,C0390,39,Female,West,USA,Office Supplies,Notebook,923.47,5.0,0.07,4294.14,503.26,PayPal,2024-02
